No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9175,9200,18 Jul 2023,9200,9250,9100,9150,-25,66973300,614456620000,12195,26124.9,9150,700,9125.0,210100,122042299500.0,122042299500.0,25595590108.0,40344300,48715300,3007056.0,27616384535.0,22
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9150,9200,20 Jul 2023,9200,9225,9125,9150,0,83476600,766895462500,14381,26124.9,9175,22500,9150.0,361300,122042299500.0,122042299500.0,25595590108.0,63442800,64630800,2448935.0,22454492128.0,22
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9150,9150,21 Jul 2023,9175,9175,9125,9150,0,42667800,390413950000,7909,26124.9,9150,60400,9125.0,1876700,122042299500.0,122042299500.0,25595590108.0,32134600,25696700,9562180.0,87480373200.0,35
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9150,9200,24 Jul 2023,9175,9200,9100,9100,-50,62061200,566397335000,14884,25982.2,9125,47500,9100.0,356400,122042299500.0,122042299500.0,25595590108.0,34047700,28092600,5215904.0,47610133313.0,20
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9100,9175,25 Jul 2023,9175,9300,9150,9150,50,122802700,1131783430000,19220,26124.9,9175,57600,9150.0,6447000,122042299500.0,122042299500.0,25595590108.0,57358000,95488200,4165673.0,38428400307.0,42
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9150,9175,26 Jul 2023,9175,9350,9125,9350,200,113868700,1054613932500,17428,26696.0,9350,320100,9325.0,35500,122042299500.0,122042299500.0,25595590108.0,47675700,89637200,5544913.0,51386093975.0,32
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9350,9400,27 Jul 2023,9375,9400,9225,9225,-125,77848400,724742290000,17085,26339.1,9225,27400,9200.0,3134900,122042299500.0,122042299500.0,25595590108.0,52263300,49192100,13938688.0,129740609137.0,27
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9225,9200,28 Jul 2023,9225,9225,9125,9125,-100,74510200,681676857500,22334,26053.6,9150,116200,9125.0,2639800,122042299500.0,122042299500.0,25595590108.0,60762000,18031600,650001.0,5959764875.0,12
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9125,9175,31 Jul 2023,9175,9200,9100,9125,0,80868000,738379685000,16592,26053.6,9150,312100,9125.0,122000,122042299500.0,122042299500.0,25595590108.0,66679800,44828900,1993313.0,18183132575.0,24
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9125,9175,01 Agt 2023,9175,9175,9100,9125,0,49756400,454680457500,14643,26053.6,9125,420000,9100.0,7206500,122042299500.0,122042299500.0,25595590108.0,39003800,31733700,11413890.0,104201346437.0,32
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9125,9125,02 Agt 2023,9150,9200,9125,9200,75,60629900,556027122500,8590,26267.7,9200,4288200,9175.0,106100,122042299500.0,122042299500.0,25595590108.0,46178800,35631300,7776129.0,71265864204.0,41
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9200,9150,03 Agt 2023,9150,9300,9150,9250,50,64596100,596503842500,10842,26410.5,9250,323200,9225.0,946300,122042299500.0,122042299500.0,25595590108.0,28677300,36934500,841158.0,7719328200.0,22
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9250,9250,04 Agt 2023,9275,9275,9125,9150,-100,52675900,483526772500,12471,26124.9,9150,600,9125.0,4153400,122042299500.0,122042299500.0,25595590108.0,39176600,22455700,3062032.0,28289151875.0,28
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9150,9150,07 Agt 2023,9150,9275,9150,9275,125,55589300,512895670000,10548,26481.8,9275,2204500,9250.0,1039200,122042299500.0,122042299500.0,25595590108.0,27828000,36945800,1505477.0,13884983850.0,21
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9275,9275,08 Agt 2023,9275,9300,9200,9200,-75,61294900,566058285000,9544,26267.7,9225,12100,9200.0,403500,122042299500.0,122042299500.0,25595590108.0,41486500,51617800,8199944.0,75688857650.0,33
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9200,9275,09 Agt 2023,9250,9400,9250,9400,200,77056800,719658822500,16324,26838.7,9400,10491600,9350.0,188900,122042299500.0,122042299500.0,25595590108.0,28594100,68549800,5740973.0,53515272850.0,30
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9400,9400,10 Agt 2023,9400,9425,9350,9400,0,78071100,733786190000,11539,26838.7,9425,5576600,9400.0,5871400,122042299500.0,122042299500.0,25595590108.0,44203600,70183700,2495335.0,23455249041.0,34
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9400,9425,11 Agt 2023,9400,9450,9375,9400,0,68898600,648421812500,10562,26838.7,9400,24900,9375.0,1159800,122042299500.0,122042299500.0,25595590108.0,47819000,60173500,24090178.0,226733620125.0,25
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9400,9325,14 Agt 2023,9350,9350,9225,9350,-50,75495400,701818230000,16385,26696.0,9350,341000,9325.0,191800,122042299500.0,122042299500.0,25595590108.0,57641200,31235100,606126.0,5667219274.0,18
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9350,9325,15 Agt 2023,9350,9375,9300,9300,-50,59303700,552270065000,10146,26553.2,9325,136100,9300.0,528100,122042299500.0,122042299500.0,25595590108.0,44107300,46905500,1565124.0,14570802900.0,7
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9300,9275,16 Agt 2023,9275,9325,9250,9300,0,76439500,710030982500,14911,26553.2,9325,96700,9300.0,221500,122042299500.0,122042299500.0,25595590108.0,55575700,53165100,10343561.0,96074821775.0,22
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9300,9250,18 Agt 2023,9275,9350,9250,9250,-50,79328900,735715775000,12140,26410.5,9275,17000,9250.0,200,122042299500.0,122042299500.0,25595590108.0,69535400,62327000,45342410.0,420847827923.0,41
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9250,9225,21 Agt 2023,9225,9250,9175,9175,-75,73573000,677119952500,15944,26196.3,9200,34500,9175.0,967300,122042299500.0,122042299500.0,25595590108.0,65901800,44216300,14284139.0,132586400677.0,25
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9175,9150,22 Agt 2023,9175,9325,9150,9300,125,65664600,608843435000,7551,26553.2,9300,390100,9275.0,285200,122042299500.0,122042299500.0,25595590108.0,48139600,45187500,5929702.0,54791846600.0,32
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9300,9300,23 Agt 2023,9300,9325,9275,9300,0,63749800,593148127500,7823,26553.2,9325,266100,9300.0,88400,122042299500.0,122042299500.0,25595590108.0,50759500,56993300,15691381.0,145698556050.0,26
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9300,9250,24 Agt 2023,9275,9325,9200,9200,-100,53725900,496444562500,11134,26267.7,9250,182500,9200.0,357600,122042299500.0,122042299500.0,25595590108.0,47666500,35993700,25283155.0,235058536890.0,20
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9200,9200,25 Agt 2023,9200,9275,9175,9275,75,50379000,465187377500,7774,26481.8,9275,194300,9250.0,30600,122042299500.0,122042299500.0,25595590108.0,41813100,35498500,16087380.0,148618897800.0,16
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9275,9250,28 Agt 2023,9250,9250,9200,9200,-75,44423100,409509490000,12511,26267.7,9225,17200,9200.0,819500,122042299500.0,122042299500.0,25595590108.0,38264400,11867800,32400486.0,298760093750.0,16
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9200,9275,29 Agt 2023,9250,9300,9200,9250,50,45428500,420110667500,6923,26410.5,9250,18800,9225.0,748700,122042299500.0,122042299500.0,25595590108.0,34153200,38504900,34082792.0,314242163750.0,24
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9250,9300,30 Agt 2023,9275,9300,9200,9200,-50,56227000,519845902500,10093,26267.7,9225,900,9200.0,2002700,122042299500.0,122042299500.0,25595590108.0,39628600,35197200,16790148.0,155215771925.0,13
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9200,9200,31 Agt 2023,9225,9225,9100,9175,-25,136107200,1247664527500,23663,26196.3,9175,543700,9150.0,492000,122042299500.0,122042299500.0,25595590108.0,121903500,71561800,39700315.0,364241726300.0,46
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9175,9200,01 Sep 2023,9200,9275,9175,9225,50,42152700,389132227500,8907,26339.1,9225,8900,9200.0,3253000,122042299500.0,122042299500.0,25595590108.0,25316000,32751500,14213608.0,131222821222.0,22
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9225,9225,04 Sep 2023,9225,9275,9175,9225,0,40610600,374003870000,11097,26339.1,9225,1721900,9200.0,1599600,122042299500.0,122042299500.0,25595590108.0,29628700,18727800,20359229.0,187942619375.0,13
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9225,9250,05 Sep 2023,9250,9250,9200,9225,0,42007200,387190620000,9941,26339.1,9250,1390200,9225.0,57500,122042299500.0,122042299500.0,25595590108.0,21835400,22146600,398.0,3659975.0,9
85,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9225,9200,06 Sep 2023,9225,9250,9150,9150,-75,49318400,453267477500,11268,26124.9,9175,700,9150.0,8966400,122042299500.0,122042299500.0,25595590108.0,39089700,22606800,19455403.0,179139775600.0,17
86,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9150,9125,07 Sep 2023,9150,9175,9100,9175,25,61405200,561322210000,17659,26196.3,9175,683600,9150.0,40500,122042299500.0,122042299500.0,25595590108.0,49879600,19333700,10071.0,92144706.0,18
86,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9175,9100,08 Sep 2023,9125,9150,9050,9125,-50,80732300,734537652500,22328,26053.6,9125,62700,9100.0,1538100,122042299500.0,122042299500.0,25595590108.0,58212300,23419100,59509.0,510629075.0,11
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9125,9075,11 Sep 2023,9100,9125,9075,9125,0,53155900,483898510000,13084,26053.6,9125,34800,9100.0,1251300,122042299500.0,122042299500.0,25595590108.0,41023700,27353400,5952793.0,54124468475.0,29
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9125,9100,12 Sep 2023,9100,9125,9075,9100,-25,66479000,604515250000,13794,25982.2,9100,63000,9075.0,1106900,122042299500.0,122042299500.0,25595590108.0,60331000,34067100,819452.0,7450125435.0,18
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9100,9050,13 Sep 2023,9050,9075,9000,9075,-25,69490200,628350982500,18636,25910.8,9075,86300,9050.0,197600,122042299500.0,122042299500.0,25595590108.0,59192200,35165000,7790870.0,70575638125.0,14
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9075,9000,14 Sep 2023,9025,9125,9000,9100,25,112757900,1021125725000,22856,25982.2,9125,815700,9100.0,68300,122042299500.0,122042299500.0,25595590108.0,99126600,74366100,16688974.0,150485035775.0,32
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9100,9050,15 Sep 2023,9075,9100,9000,9000,-100,121005300,1092836877500,16258,25696.7,9025,3400,9000.0,5171400,122042299500.0,122042299500.0,25595590108.0,113337700,88795600,65598393.0,594660706528.0,34
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9000,9050,18 Sep 2023,9050,9075,9000,9000,0,34272200,309114612500,13073,25696.7,9025,158400,9000.0,1709600,122042299500.0,122042299500.0,25595590108.0,16598100,18875400,50287.0,452590366.0,13
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9000,9000,19 Sep 2023,9025,9075,8975,9075,75,37016200,334135745000,10234,25910.8,9075,370200,9050.0,51100,122042299500.0,122042299500.0,25595590108.0,19269100,18754400,3953708.0,35753362100.0,12
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9075,9125,20 Sep 2023,9100,9175,9075,9150,75,54305500,496398482500,9718,26124.9,9175,1860200,9150.0,11800,122042299500.0,122042299500.0,25595590108.0,32817500,48389800,25458605.0,231949090425.0,30
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9150,9125,21 Sep 2023,9150,9150,9075,9125,-25,40607000,369909097500,7000,26053.6,9125,1430500,9100.0,9900,122042299500.0,122042299500.0,25595590108.0,28146900,33306300,7289748.0,66256722928.0,31
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9125,9125,22 Sep 2023,9100,9150,9075,9075,-50,42445300,386626050000,8410,25910.8,9100,27300,9075.0,1053800,122042299500.0,122042299500.0,25595590108.0,32560900,31009600,9175854.0,83462370907.0,30
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9075,9075,25 Sep 2023,9075,9075,9000,9000,-75,56229700,507897665000,13977,25696.7,9025,19000,9000.0,8202700,122042299500.0,122042299500.0,25595590108.0,47906200,35916400,9332813.0,84227827975.0,20
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9000,9000,26 Sep 2023,9025,9025,8950,8950,-50,73544700,660333892500,30118,25553.9,8975,65700,8950.0,3471700,122042299500.0,122042299500.0,25595590108.0,55192300,34241000,9490126.0,85269652350.0,20
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,8950,8900,27 Sep 2023,8925,9000,8875,8875,-75,84345000,751579607500,32668,25339.8,8900,1027500,8875.0,1545900,122042299500.0,122042299500.0,25595590108.0,69758100,34321700,49195788.0,439996744177.0,33
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,8875,8825,29 Sep 2023,8850,8900,8825,8825,-50,119438800,1057420410000,24181,25197.0,8850,12400,8825.0,11904200,122042299500.0,122042299500.0,25595590108.0,108406100,68072300,7997204.0,70750559074.0,16
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,8825,8900,02 Oct 2023,8900,9100,8875,9075,250,93663000,843717170000,15435,25910.8,9100,752600,9075.0,1565500,122042299500.0,122042299500.0,27791781397.0,60696100,70446800,84356227.0,762096628596.0,22
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNH000G111------------,9075,9075,03 Oct 2023,9100,9200,9025,9200,125,99105500,907521635000,17813,26267.7,9200,4683100,9175.0,18900,122042299500.0,122042299500.0,27791781397.0,65463300,82791100,2099399.0,19242709232.0,20
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9200,9200,04 Oct 2023,9200,9250,9125,9200,0,112582800,1035254637500,15877,26267.7,9200,198000,9175.0,1100,122042299500.0,122042299500.0,27791781397.0,65086500,94235300,60073409.0,552530413925.0,34
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9200,9200,05 Oct 2023,9200,9200,9075,9075,-125,72855700,664373372500,11743,25910.8,9100,15900,9075.0,177900,122042299500.0,122042299500.0,27791781397.0,61446600,43972800,62537183.0,570225845404.0,28
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9075,9100,06 Oct 2023,9100,9100,9025,9025,-50,53344400,482992197500,9359,25768.0,9050,20400,9025.0,321400,122042299500.0,122042299500.0,27791781397.0,44461700,42889700,18816081.0,170367267500.0,18
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9025,9025,09 Oct 2023,9050,9125,9025,9050,25,43774500,397699502500,7761,25839.4,9050,2046900,9025.0,1195500,122042299500.0,122042299500.0,27791781397.0,27936500,26219500,120059103.0,1091307559600.0,33
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9050,9000,10 Oct 2023,9000,9000,8925,8925,-125,107491800,963550447500,25291,25482.5,8975,21100,8925.0,2403600,122042299500.0,122042299500.0,27791781397.0,102727500,67959900,5228579.0,47131066425.0,14
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8925,8925,11 Oct 2023,8950,9025,8925,8925,0,84305800,754893725000,13689,25482.5,8950,5000,8925.0,2263500,122042299500.0,122042299500.0,27791781397.0,72131100,64757900,34988430.0,314415313900.0,38
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8925,9000,12 Oct 2023,9000,9100,9000,9050,125,71064500,642955742500,8682,25839.4,9075,517800,9050.0,4416500,122042299500.0,122042299500.0,27791781397.0,51619600,61786500,26280964.0,237844083034.0,26
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9050,9100,13 Oct 2023,9100,9125,9025,9075,25,62941800,570668045000,8016,25910.8,9100,2693000,9075.0,1100,122042299500.0,122042299500.0,27791781397.0,45627400,45651700,8363972.0,75610493532.0,15
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9075,9125,16 Oct 2023,9100,9125,9050,9100,25,37599800,341602310000,13205,25982.2,9100,199900,9075.0,228000,122042299500.0,122042299500.0,27791781397.0,21040000,23026800,1497099.0,13633424678.0,13
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,9100,9050,17 Oct 2023,9075,9075,8950,8950,-150,59606000,536326235000,17234,25553.9,8975,3500,8950.0,5244800,122042299500.0,122042299500.0,27791781397.0,51284300,27025600,3995016.0,35996045100.0,13
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8950,8925,18 Oct 2023,8950,8950,8850,8850,-100,70860600,629874282500,31212,25268.4,8875,48800,8850.0,8321600,122042299500.0,122042299500.0,27791781397.0,62890700,13370200,268909.0,2394890875.0,17
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8850,8825,19 Oct 2023,8825,8850,8750,8750,-100,89509700,787210360000,39231,24982.9,8775,37500,8750.0,4255600,122042299500.0,122042299500.0,27791781397.0,73693700,21137300,4194579.0,37081023766.0,21
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8750,8725,20 Oct 2023,8750,9025,8725,8975,225,80325200,719079735000,16985,25625.3,9000,469000,8975.0,598200,122042299500.0,122042299500.0,27791781397.0,46967200,55703500,6378093.0,56414582054.0,21
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8975,8875,23 Oct 2023,8900,8925,8850,8850,-125,50633500,449520817500,16518,25268.4,8875,17000,8850.0,414500,122042299500.0,122042299500.0,27791781397.0,39111400,26131100,294.0,2609804.0,7
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8850,8775,24 Oct 2023,8800,8875,8775,8775,-75,76963200,677799955000,23106,25054.2,8800,12100,8775.0,3939300,122042299500.0,122042299500.0,27791781397.0,66693900,24255800,6591180.0,58049377621.0,18
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8775,8825,25 Oct 2023,8825,8925,8825,8875,100,54748400,486650312500,12094,25339.8,8900,253800,8875.0,3789700,122042299500.0,122042299500.0,27791781397.0,34790400,46413900,3362446.0,29890545234.0,17
87,BBCA,Bank Central Asia Tbk.,--SO1UQNCNU000G111------------,8875,8925,26 Oct 2023,8900,8950,8725,8725,-150,63199400,555496475000,25769,24911.5,8750,500,8725.0,3112400,122042299500.0,122042299500.0,27791781397.0,50628200,26970200,4945301.0,43407445850.0,15
